X,Y,ROTATION,LEGEND_TOP_MARGIN,LRFLAG,JOB_NO,MAP_ID,OBJECTID,SHAPE.LEN,LEGEND_BOTTOM_MARGIN,FRACL,SUBAREA_NO,AREA_NO,PAGELETTER_ID,POLTOWNSHIP_NAME,MAPTITLE,RANGE,SECTION_NO,SHAPE.AREA,IBL,TOWNSHIP,FLYLEAF,PAGE
-87.8930706039921,41.9833406000338,0,,L,,9004,13149,8034.03001503835,,,5,12,G,JEFFERSON,JEFFERSON,12,5,3531223.5750195, ,40,0,1205G
-87.8928489479794,41.9542668042664,0,,L,,8922,13124,7881.70244579517,,,17,12,G,LEYDEN,LEYDEN & JEFFERSON,12,17,3427599.81915, ,40,0,1217G
-87.8976213485657,41.9543044999572,0,,R,,8923,13125,7885.25339747376,,,17,12,F,JEFFERSON,JEFFERSON,12,17,3435103.9693, ,40,0,1217F
-87.9025279976536,41.954788738239,0,,L,,8924,13126,8015.02174390111,,,17,12,E,JEFFERSON,LEYDEN & JEFFERSON,12,17,3609610.0736845, ,40,0,1217E
-87.9125131451662,41.9610679421596,0,,L,,8925,13127,7825.5317899644,,,18,12,A,JEFFERSON,JEFFERSON,12,18,3369558.2492805, ,40,0,1218A
-87.917518274453,41.9610679548531,0,,R,,8926,13128,8181.07761455378,,,18,12,D,JEFFERSON,LEYDEN & JEFFERSON,12,18,3817550.9857275, ,40,0,1218D
-87.9124411877879,41.9540686574393,0,,L,,8927,13129,7817.49302879643,,,18,12,G,JEFFERSON,LEYDEN & JEFFERSON,12,18,3349680.8390945, ,40,0,1218G
-87.9174863778929,41.9539800036546,0,,R,,8928,13130,8237.83058759947,,,18,12,F,LEYDEN,LEYDEN & JEFFERSON,12,18,3900798.22192, ,40,0,1218F
-87.9076379286103,41.9609674020863,0,,R,,8951,13131,8006.96290076521,,,18,12,B,JEFFERSON,JEFFERSON,12,18,3609356.655834, ,40,0,1218B
-87.9075722832729,41.954140752176,0,,R,,8952,13132,8037.73641754471,,,18,12,H,JEFFERSON,LEYDEN & JEFFERSON,12,18,3640923.651925, ,40,0,1218H
-87.8097045428022,41.956349100164,0,,R,,8955,13134,7970.48248122557,,,13,12,H,NORWOOD PARK,NORWOOD PARK,12,13,3543096.559683, ,40,0,1213H
-87.8880452596794,41.9545723957186,0,,R,,8957,13135,7928.93890921886,,,17,12,H,LEYDEN,LEYDEN & JEFFERSON,12,17,3487472.0251175, ,40,0,1217H
-87.8783823012084,41.9626966524057,0,,R,,8958,13136,7962.00391019253,,,16,12,D,LEYDEN,LEYDEN,12,16,3522739.8379555, ,40,0,1216D
-87.8976449594816,41.9614790499658,0,,R,,8960,13137,7863.60919795082,,,17,12,D,JEFFERSON,JEFFERSON,12,17,3420938.4852585, ,40,0,1217D
-87.8928783671569,41.9627223475394,0,,L,,8961,13138,7857.94315608681,,,17,12,A,JEFFERSON,JEFFERSON,12,17,3410636.5175475, ,40,0,1217A
-87.9025747868575,41.9610186450149,0,,L,,8962,13139,8026.00187476041,,,17,12,C,JEFFERSON,JEFFERSON,12,17,3637573.2452485, ,40,0,1217C
-87.858793607475,41.9549440576303,0,,R,,8963,13140,7643.7409291527,,,15,12,F,LEYDEN,LEYDEN & JEFFERSON,12,15,3280258.312244, ,40,0,1215F
-87.8587144996386,41.9845097000489,0,,R,,9052,13091,8217.23618720415,,,3,12,F,LEYDEN,LEYDEN & JEFFERSON,12,3,3694242.2186185, ,40,0,1203F
-87.8537831495725,41.9849240065236,0,,L,,9053,13092,8275.09029805575,,,3,12,G,JEFFERSON,LEYDEN & JEFFERSON,12,3,3761926.234231, ,40,0,1203G
-87.8832638315018,41.9911858999959,0,,L,,8695,13093,8113.93773089777,,,4,12,C,JEFFERSON,JEFFERSON,12,4,3612096.051585, ,40,0,1204C
-87.8881685633054,41.9903728517738,0,,R,,8715,13094,8282.2778579539,,,5,12,B,JEFFERSON,JEFFERSON,12,5,3760909.938365, ,40,0,1205B
-87.8930258256062,41.9928911546494,0,,L,,8722,13095,8141.20938417369,,,5,12,A,JEFFERSON,JEFFERSON,12,5,3600629.96151, ,40,0,1205A
-87.8978210725514,41.990059245328,0,,R,,8737,13096,8091.86606886723,,,5,12,D,JEFFERSON,JEFFERSON,12,5,3568540.023291, ,40,0,1205D
-87.902628210407,41.990788649962,0,,L,,8763,13097,8071.62661408114,,,5,12,C,JEFFERSON,JEFFERSON,12,5,3578257.696466, ,40,0,1205C
-87.9077188325239,41.9924442924593,0,,R,,8844,13098,8276.7209735831,,,6,12,B,JEFFERSON,JEFFERSON,12,6,3897333.5610735, ,40,0,1206B
-87.9127187537549,41.9905283499717,0,,L,,8851,13099,7843.44234364117,,,6,12,A,JEFFERSON,JEFFERSON,12,6,3366773.397266, ,40,0,1206A
-87.8195126199896,41.9561045505314,0,,R,,8898,13103,7958.4511391096,,,13,12,F,NORWOOD PARK,NORWOOD PARK,12,13,3530841.64057, ,40,0,1213F
-87.8146118423219,41.9562260485205,0,,L,,8899,13104,7945.2565873249,,,13,12,G,NORWOOD PARK,NORWOOD PARK,12,13,3512265.27756, ,40,0,1213G
-87.8391711267272,41.9629612510072,0,,R,,8901,13106,7963.50608564214,,,14,12,D,JEFFERSON,JEFFERSON,12,14,3544881.2098325, ,40,0,1214D
-87.8441117854098,41.9628690506074,0,,L,,8902,13107,7958.88401353736,,,14,12,C,JEFFERSON,JEFFERSON,12,14,3540140.2703985, ,40,0,1214C
-87.8293371335291,41.9558486533116,0,,R,,8904,13108,7972.75676532837,,,14,12,H,NORWOOD PARK,NORWOOD PARK,12,14,3542080.24968, ,40,0,1214H
-87.8391914951218,41.9540712008855,0,,R,,8905,13109,8046.97073192113,,,14,12,F,JEFFERSON,JEFFERSON,12,14,3605674.822208, ,40,0,1214F
-87.8342529589489,41.9557644991794,0,,L,,8906,13110,7997.01937573028,,,14,12,G,JEFFERSON,JEFFERSON & NORWOOD PARK,12,14,3556867.37564, ,40,0,1214G
-87.8441434466055,41.9542093539964,0,,L,,8907,13111,8068.42682035287,,,14,12,E,JEFFERSON,JEFFERSON,12,14,3616194.734882, ,40,0,1214E
-87.8490306305222,41.9622693542859,0,,R,,8908,13112,8410.37242252793,,,15,12,B,JEFFERSON,JEFFERSON,12,15,3824518.242922, ,40,0,1215B
-87.8539164708149,41.962269345719,0,,L,,8909,13113,8359.02878288883,,,15,12,A,JEFFERSON,LEYDEN & JEFFERSON,12,15,3783244.578035, ,40,0,1215A
-87.8588004492008,41.9620958987877,0,,R,,8910,13114,8316.43129173231,,,15,12,D,LEYDEN,LEYDEN & JEFFERSON,12,15,3762789.87949, ,40,0,1215D
-87.84906050536,41.955064154019,0,,R,,8913,13117,7576.59170099422,,,15,12,H,LEYDEN,LEYDEN & JEFFERSON,12,15,3269895.123488, ,40,0,1215H
-87.8832451734824,41.9636271458914,0,,L,,8916,13120,7913.75856825351,,,16,12,C,JEFFERSON,JEFFERSON,12,16,3473089.0877725, ,40,0,1216C
-87.8095739620799,41.9708597989941,0,,R,,9074,13185,7969.16104408796,,,12,12,H,NORWOOD PARK,NORWOOD PARK,12,12,3539306.2407235, ,40,0,1212H
-87.8093141320914,41.9932604068574,0,,R,,9075,13186,8341.58249816709,,,1,12,B,JEFFERSON,JEFFERSON,12,1,3796248.298696, ,40,0,1201B
-87.873488511497,41.9693650883557,0,,L,,9076,13187,8039.16658106541,,,9,12,G,LEYDEN,LEYDEN,12,9,3568406.3621025, ,40,0,1209G
-87.8585807019308,41.9696859499247,0,,R,,9077,13188,8043.48854553762,,,10,12,F,LEYDEN,LEYDEN & JEFFERSON,12,10,3586975.9125405, ,40,0,1210F
-87.8244241174539,41.9559526048735,0,,L,,8897,13190,7954.29706409736,,,13,12,E,NORWOOD PARK,NORWOOD PARK,12,13,3525846.0803995, ,40,0,1213E
-87.8832017438252,41.9545347502168,0,,L,,8919,13191,7919.98821379113,,,16,12,E,LEYDEN,LEYDEN & JEFFERSON,12,16,3480771.0243765, ,40,0,1216E
-87.8880704138661,41.9608992002647,0,,R,,8959,13192,7905.92772354445,,,17,12,B,JEFFERSON,JEFFERSON,12,17,3471063.6726165, ,40,0,1217B
-87.8390499956746,41.9853985113022,0,,R,,8997,13193,8243.69540336073,,,2,12,F,JEFFERSON,LEYDEN & JEFFERSON,12,2,3702004.049923, ,40,0,1202F
-87.8783425441791,41.9843244478498,0,,R,,9000,13194,8250.88967937517,,,4,12,F,JEFFERSON,LEYDEN & JEFFERSON,12,4,3740169.782677, ,40,0,1204F
-87.8390775723994,41.9774610495752,0,,R,,9021,13195,7961.35894427983,,,11,12,D,JEFFERSON,JEFFERSON & NORWOOD PARK & LEYDEN,12,11,3536930.75554, ,40,0,1211D
-87.9175124461531,41.967675054055,0,,R,,9031,13196,8268.90157311272,,,7,12,F,JEFFERSON,JEFFERSON,12,7,3865103.8195985, ,40,0,1207F
-87.8194231423337,41.9706019993035,0,,R,,9046,13197,7964.81888830699,,,12,12,F,NORWOOD PARK,JEFFERSON & NORWOOD PARK,12,12,3537815.01016, ,40,0,1212F
-87.8488567514069,41.9772606963692,0,,R,,9051,13198,7885.42457349956,,,10,12,B,JEFFERSON,JEFFERSON,12,10,3433216.8734045, ,40,0,1210B
-87.8539316475126,41.9550653484952,0,,L,,8965,13200,7585.67089129493,,,15,12,G,LEYDEN,LEYDEN & JEFFERSON,12,15,3261194.4751095, ,40,0,1215G
-87.8685550167169,41.9767932003659,0,,R,,9070,13201,7942.34247051714,,,9,12,B,LEYDEN,LEYDEN & JEFFERSON,12,9,3508975.4428445, ,40,0,1209B
-87.8342346093188,41.9630326986334,0,,L,2005001245,8903,13202,7957.72447465004,,,14,12,A,NORWOOD PARK,NORWOOD PARK,12,14,3536698.34576, ,40,0,1214A
-87.819203640242,41.9930625575933,0,,R,2005001255,9056,13203,8335.89597455083,,,1,12,D,JEFFERSON,JEFFERSON & NORWOOD PARK,12,1,3790730.67216, ,40,0,1201D
-87.8341802465113,41.9777855529974,0,,L,,9020,13205,7931.41094175794,,,11,12,A,JEFFERSON,JEFFERSON & NORWOOD PARK & NORWOOD PARK,12,11,3495710.3420595, ,40,0,1211A
-87.8637231611173,41.9695000985872,0,,L,2006002804,9040,13206,8342.43319266526,,,10,12,E,LEYDEN,LEYDEN & JEFFERSON,12,10,3943983.7439795, ,40,0,1210E
-87.8237253939602,41.9341448649172,0,,L,,8868,13207,7958.31624518462,,,25,12,C,LEYDEN,LEYDEN,12,25,3523031.0562805, ,40,0,1225C
-87.8188104297301,41.933411085317,0,,R,,8870,13209,7960.27177104833,,,25,12,D,LEYDEN,LEYDEN,12,25,3524635.77099, ,40,0,1225D
-87.8286178886281,41.934164899516,0,,R,,8872,13210,7997.0379922537,,,26,12,B,LEYDEN,LEYDEN,12,26,3551004.36579, ,40,0,1226B
-87.8334698329382,41.9331314506587,0,,L,,8873,13211,7971.68911360314,,,26,12,A,LEYDEN,LEYDEN,12,26,3529123.14772, ,40,0,1226A
-87.8383903015329,41.9334774997714,0,,R,,8874,13212,7978.11364085313,,,26,12,D,LEYDEN,LEYDEN,12,26,3552684.781622, ,40,0,1226D
-87.8088227765665,41.9274753994355,0,,R,,8855,13290,8031.25704357773,,,25,12,H,LEYDEN,LEYDEN,12,25,3569670.03151, ,40,0,1225H
-87.8085717020308,41.9198160499868,0,,R,,8856,13291,7994.16298977178,,,36,12,B,LEYDEN,LEYDEN,12,36,3548963.163802, ,40,0,1236B
-87.8083367516021,41.912497449931,0,,R,,8857,13292,7998.59912792386,,,36,12,H,LEYDEN,LEYDEN,12,36,3552105.039466, ,40,0,1236H
-87.8927016569773,41.9470656573382,0,,L,,8932,13304,7963.53547625173,,,20,12,A,LEYDEN,LEYDEN,12,20,3541056.3131995, ,40,0,1220A
-87.897562838868,41.9470657426608,0,,R,,8934,13305,7888.66009332446,,,20,12,D,LEYDEN,LEYDEN,12,20,3441588.862797, ,40,0,1220D
-87.9023986318611,41.9470011473572,0,,L,,8935,13306,7939.94291654304,,,20,12,C,LEYDEN,LEYDEN,12,20,3508761.5453465, ,40,0,1220C
-87.8341564719847,41.9493367502562,0,,L,,8945,13313,7980.95175243979,,,23,12,A,JEFFERSON,JEFFERSON,12,23,3546563.90858, ,40,0,1223A
-87.8489346118593,41.9480212522771,0,,R,,8943,13311,8194.46086961823,,,22,12,B,JEFFERSON,JEFFERSON,12,22,3736833.2596705, ,40,0,1222B
-87.8292130337237,41.94862968844,0,,R,,8947,13314,7973.44618425681,,,23,12,B,JEFFERSON,JEFFERSON,12,23,3543598.638264, ,40,0,1223B
-87.8242988006023,41.9487175611434,0,,L,,8948,13315,7962.19898987402,,,24,12,C,JEFFERSON,JEFFERSON,12,24,3534771.668236, ,40,0,1224C
-87.8538766493237,41.9478478499706,0,,L,,8950,13316,8091.68366561714,,,22,12,A,JEFFERSON,LEYDEN & JEFFERSON,12,22,3599517.9078355, ,40,0,1222A
-87.8438523711478,41.9481511408115,0,,L,,8953,13317,8108.35828990418,,,23,12,C,JEFFERSON,JEFFERSON,12,23,3712143.590962, ,40,0,1223C
-87.8095920084943,41.9489986884515,0,,R,,8956,13318,8136.58034291353,,,24,12,B,JEFFERSON,JEFFERSON,12,24,3647796.4028515, ,40,0,1224B
-87.8144854940338,41.9489084090553,0,,L,,8966,13319,8108.62619189077,,,24,12,A,JEFFERSON,JEFFERSON,12,24,3621931.29796, ,40,0,1224A
-87.8193871003082,41.9488604900792,0,,R,,8967,13320,7964.45904463733,,,24,12,D,JEFFERSON,JEFFERSON,12,24,3537325.73836, ,40,0,1224D
-87.8485127899616,41.9402220481061,0,,R,,8981,13332,7950.0971358077,,,22,12,H,JEFFERSON,JEFFERSON,12,22,3581390.27926, ,40,0,1222H
-87.853529353068,41.9405765636944,0,,L,,8982,13333,7834.43987154504,,,22,12,G,LEYDEN,LEYDEN & JEFFERSON,12,22,3450329.513967, ,40,0,1222G
-87.8386802226717,41.9417483622306,0,,R,,8983,13334,7806.67365142172,,,23,12,F,JEFFERSON,JEFFERSON,12,23,3364244.799768, ,40,0,1223F
-87.8338548198464,41.9415288387431,0,,L,,8984,13335,7931.80837254278,,,23,12,G,JEFFERSON,JEFFERSON,12,23,3512564.51025, ,40,0,1223G
-87.8289295983952,41.9415287611798,0,,R,,8985,13336,7977.87502464673,,,23,12,H,JEFFERSON,JEFFERSON,12,23,3554241.03309, ,40,0,1223H
-87.8435478873558,41.9416837910431,0,,L,,8986,13337,7940.4489192221,,,23,12,E,JEFFERSON,JEFFERSON,12,23,3550845.70951, ,40,0,1223E
-87.8141143969868,41.9416815719537,0,,L,,8987,13338,7987.69268222291,,,24,12,G,JEFFERSON,JEFFERSON,12,24,3611234.64175, ,40,0,1224G
-87.8190587131447,41.9403002852863,0,,R,,8988,13339,8003.19556396427,,,24,12,F,JEFFERSON,JEFFERSON,12,24,3558603.88115, ,40,0,1224F
-87.8239659041625,41.9405077979491,0,,L,,8989,13340,7984.63560553283,,,24,12,E,JEFFERSON,JEFFERSON,12,24,3545047.20511, ,40,0,1224E
-87.8092281433493,41.9417271815998,0,,R,,8990,13341,7815.65894536804,,,24,12,H,JEFFERSON,JEFFERSON,12,24,3355589.6591755, ,40,0,1224H
-87.8090365789213,41.9335153643772,0,,R,,8871,13344,7878.96225248223,,,25,12,B,JEFFERSON,LEYDEN & JEFFERSON,12,25,3469540.4391415, ,40,0,1225B
-87.8389284319734,41.9482167122294,0,,R,,8946,13347,7878.50699092014,,,23,12,D,JEFFERSON,JEFFERSON,12,23,3406830.920619, ,40,0,1223D
-87.6367753113921,41.9291506629694,0,,L,,6341,12640,8038.28848515035,,,28,14,G,LAKE VIEW,LAKE VIEW,14,28,3599039.0325475,,40,0,1428G
-87.7344799156629,41.9353651042968,0,,L,2007001824,9094,12836,7980.929553981,,,27,13,A,JEFFERSON,JEFFERSON,13,27,3536538.6434255, ,40,0,1327A
-87.63695965938,41.9363472173012,0,,L,,6309,12620,7926.59131742682,,,28,14,A,LAKE VIEW,LAKE VIEW,14,28,3516275.223614,,40,0,1428A
-87.7494465855152,41.9424525489301,0,,R,2007001646,9227,12929,7989.55455506882,,,21,13,H,JEFFERSON,JEFFERSON,13,21,3551953.184562, ,40,0,1321H
-87.6762445737641,41.9505632988188,0,,L,2007002836,6359,12656,7950.05652849032,,,19,14,A,LAKE VIEW,LAKE VIEW,14,19,3496901.139374,,40,0,1419A
-87.6745132792702,41.8923148004909,0,,L,2007000575,7155,12591,7971.93924085959,,,7,17,A,WEST,WEST,14,7,3532855.0296425, ,39,0,1707A
-87.6393522686453,41.94951915448,0,,L,,6298,12609,3789.80392936863,,,21,14,A,LAKE VIEW,LAKE VIEW,14,21,426122.388118,,40,0,1421A
-87.6420879758838,41.9437328016378,0,,R,,6311,12612,7914.80993727552,,,21,14,F,LAKE VIEW,LAKE VIEW,14,21,3460120.325044,,40,0,1421F
-87.6653853871149,41.9143342690926,0,,L,,6332,12634,7930.03635006937,,,32,14,E,WEST,NORTH & WEST,14,32,3491241.5563035,,40,0,1432E
-87.611161992799,41.8924242850686,0,,R,,7194,12575,13024.3379494572,,,10,17,B,NORTH,NORTH,14,10,1511753.780855, ,39,0,1710B
-87.6791923696805,41.8848967982014,0,,R,,7181,12565,7973.9949920393,,,7,17,F,WEST,WEST,14,7,3535074.970284, ,39,0,1707F
-87.6841140476897,41.8857256212457,0,,L,,7182,12566,7980.80180305395,,,7,17,E,WEST,WEST,14,7,3545710.1546215, ,39,0,1707E
-87.6743052457282,41.8850750006169,0,,L,,7183,12567,7982.04481906136,,,7,17,G,WEST,WEST,14,7,3542885.78097, ,39,0,1707G
-87.6694071233294,41.8847136500518,0,,R,,7184,12568,7975.91615411484,,,7,17,H,WEST,WEST,14,7,3533169.648437, ,39,0,1707H
-87.65468931964,41.8852579742903,0,,L,,7185,12569,8050.87718767994,,,8,17,G,WEST,WEST,14,8,3661479.965401, ,39,0,1708G
-87.6498037267947,41.885433998306,0,,R,,7186,12570,7799.44883189467,,,8,17,H,WEST,WEST,14,8,3344759.866661, ,39,0,1708H
-87.6646890431778,41.8850703529392,0,,L,,7187,12571,7802.44668507115,,,8,17,E,WEST,WEST,14,8,3308015.7973305, ,39,0,1708E
-87.6451196371379,41.8854942518271,0,,L,,7188,12572,7794.98055734313,,,9,17,E,WEST,WEST,14,9,3347207.77902, ,39,0,1709E
-87.6403023788678,41.8854103999616,0,,R,,7189,12573,7921.53015764171,,,9,17,F,WEST,NORTH & SOUTH & WEST,14,9,3517049.369362, ,39,0,1709F
-87.6251168029983,41.8855629751326,0,,L,,5013,12574,8311.80303838696,,,10,17,E,SOUTH,NORTH & SOUTH,14,10,4016747.5613415, ,39,0,1710E
-87.6158944163023,41.8932240887423,0,,L,,5011,12576,7817.42407829616,,,10,17,A,NORTH,NORTH,14,10,2957864.838085, ,39,0,1710A
-87.6986553037356,41.8774143007624,0,,R,,9467,12577,7990.24367984647,,,13,16,D,WEST,WEST,13,13,3557081.8913905, ,39,0,1613D
-87.7035627575308,41.8773566469833,0,,L,,9540,12578,7978.82978444736,,,13,16,C,WEST,WEST,13,13,3542079.714754, ,39,0,1613C
-87.7044584514778,41.9078274971775,0,,L,,9547,12579,8022.38841759435,,,1,16,C,WEST,WEST,13,1,3598789.4797685, ,39,0,1601C
-87.6888021783119,41.8774798502353,0,,R,,9549,12580,7994.02581805961,,,13,16,B,WEST,WEST,13,13,3563155.659158, ,39,0,1613B
-87.6937330017551,41.8775141000146,0,,L,,9556,12581,7995.51611519377,,,13,16,A,WEST,WEST,13,13,3564767.0865695, ,39,0,1613A
-87.6943328925267,41.8993126505092,0,,L,,9568,12582,7985.53929655618,,,1,16,G,WEST,WEST,13,1,3557444.6408125, ,39,0,1601G
-87.7042055464404,41.899227097798,0,,L,,9569,12583,7992.13309346384,,,1,16,E,WEST,WEST,13,1,3564769.7946225, ,39,0,1601E
-87.6991031393521,41.8916666820272,0,,R,,9655,12589,8035.66480816055,,,12,16,D,WEST,WEST,13,12,3618988.344531, ,39,0,1612D
-87.6988467054672,41.8846266486809,0,,R,,9656,12590,7990.04226995661,,,12,16,F,WEST,WEST,13,12,3556755.7058595, ,39,1,1612F
-87.6434231269959,41.9582895871936,0,,R,,6392,12665,9214.33322181918,,,16,14,F,LAKE VIEW,LAKE VIEW,14,16,2603389.3044445,,40,0,1416F
-87.6994426186332,41.9061279742973,0,,R,,9565,12592,8014.95107998155,,,1,16,D,WEST,WEST,13,1,3586766.32751, ,39,0,1601D
-87.6362704280094,41.9147338229609,0,,L,,6335,12637,7936.77030539825,,,33,14,G,NORTH,NORTH,14,33,3501990.578021,,40,0,1433G
-87.6605359776396,41.9143791171754,0,,R,,6368,12642,7931.60154282196,,,32,14,F,WEST,NORTH & WEST,14,32,3492570.457245,,40,0,1432F
-87.6999737499108,41.9284399001148,0,,R,,9084,12680,7984.17345099122,,,25,13,F,WEST,WEST,13,25,3545947.85466, ,40,0,1325F
-87.6950268247184,41.9210808497872,0,,L,,9158,12681,7823.56445366511,,,36,13,A,WEST,WEST,13,36,3317290.55189, ,40,0,1336A
-87.7046630940679,41.9212748177,0,,L,,9159,12682,8000.92999164514,,,36,13,C,WEST,WEST,13,36,3554582.605287, ,40,0,1336C
-87.6997559230676,41.920948598708,0,,R,,9160,12683,8002.71067179775,,,36,13,D,WEST,WEST,13,36,3556378.069, ,40,0,1336D
-87.6326933970609,41.9292688599535,0,,R,,6342,12641,8097.65101953723,,,28,14,H,NORTH,LAKE VIEW,14,28,2616552.625251,,40,0,1428H
-87.6333683658453,41.9366123515531,0,,R,,6345,12645,6631.71251795306,,,28,14,B,LAKE VIEW,LAKE VIEW,14,28,1549108.038713,,40,0,1428B
-87.6372495864136,41.9421595774382,0,,L,,6299,12610,7377.3060709163,,,21,14,G,LAKE VIEW,LAKE VIEW,14,21,2974728.049522,,40,0,1421G
-87.6342389984437,41.9417598882981,0,,R,,6301,12611,3339.06145241555,,,21,14,H,LAKE VIEW,LAKE VIEW,14,21,386578.076606,,40,0,1421H
-87.656158307184,41.9289790480471,0,,L,,6302,12613,7926.22463316545,,,29,14,G,LAKE VIEW,LAKE VIEW,14,29,3489716.08654,,40,0,1429G
-87.6806808533747,41.9359070532613,0,,R,,6303,12614,7960.74605177791,,,30,14,D,LAKE VIEW,LAKE VIEW & WEST,14,30,3518716.938401,,40,0,1430D
-87.6756750299079,41.9287198480597,0,,L,,6304,12615,7833.28536652501,,,30,14,G,LAKE VIEW,LAKE VIEW & NORTH & WEST,14,30,3362581.9221465,,40,0,1430G
-87.6751132420101,41.9141723021533,0,,L,,6305,12616,7966.46344891934,,,31,14,G,WEST,WEST,14,31,3523661.4298795,,40,0,1431G
-87.6559181698197,41.9217089508205,0,,L,,6306,12617,7940.70956219745,,,32,14,A,NORTH,NORTH,14,32,3499475.52354,,40,0,1432A
-87.6564172133824,41.9362423994663,0,,L,,6307,12618,7947.1670743702,,,29,14,A,LAKE VIEW,LAKE VIEW,14,29,3507538.78649,,40,0,1429A
-87.6702433286735,41.9142524032941,0,,R,,6308,12619,7974.05423983713,,,31,14,H,WEST,WEST,14,31,3527770.2924955,,40,0,1431H
-87.6810898862173,41.9504850483047,0,,R,,6310,12621,7961.31318083686,,,19,14,D,LAKE VIEW,LAKE VIEW,14,19,3514237.70689,,40,0,1419D
-87.6614990841743,41.9434637004839,0,,R,,6312,12622,7964.25374896573,,,20,14,F,LAKE VIEW,LAKE VIEW,14,20,3513453.2051955,,40,0,1420F
-87.6494179020835,41.9778008594215,0,,L,,6385,12725,3552.57925897767,,,9,14,C,LAKE VIEW,LAKE VIEW,14,9,500386.932636,,40,0,1409C
-87.6901414521234,41.9211182791232,0,,R,,9161,12684,8174.05603983967,,,36,13,B,WEST,WEST,13,36,3781950.6374055, ,40,0,1336B
-87.704875953011,41.9283997498846,0,,L,,9163,12685,7992.74792572733,,,25,13,E,WEST,WEST,13,25,3551149.3220965, ,40,0,1325E
-87.6952838459092,41.9357737003729,0,,L,,9167,12686,7976.45481231047,,,25,13,A,WEST,JEFFERSON & WEST,13,25,3535027.70424, ,40,0,1325A
-87.6946529576115,41.9138822997812,0,,L,,9169,12687,7961.2779563267,,,36,13,G,WEST,WEST,13,36,3527853.8716175, ,40,0,1336G
-87.6995414708593,41.9138302290664,0,,R,,9170,12688,7958.84974010471,,,36,13,F,WEST,WEST,13,36,3522862.7277625, ,40,0,1336F
-87.6897685446461,41.9139371500724,0,,R,,9171,12689,7945.06853538605,,,36,13,H,WEST,WEST,13,36,3510907.402031, ,40,0,1336H
-87.7007552741585,41.9560307000303,0,,R,,9181,12690,7962.0140072045,,,13,13,F,JEFFERSON,JEFFERSON,13,13,3525449.3518, ,40,0,1313F
-87.7057358775508,41.9589336007093,0,,L,,9182,12691,7958.84418506823,,,13,13,E,JEFFERSON,JEFFERSON,13,13,3522680.121295, ,40,0,1313E
-87.7006197772533,41.9507588227398,0,,R,,9245,12692,7959.48714120453,,,24,13,D,JEFFERSON,JEFFERSON,13,24,3518186.17628, ,40,0,1324D
-87.7054845434989,41.9503014505385,0,,L,,9246,12693,7969.13077086786,,,24,13,C,JEFFERSON,JEFFERSON,13,24,3527883.953651, ,40,0,1324C
-87.6957086591699,41.9503860832541,0,,L,,9248,12694,7976.72311219391,,,24,13,A,JEFFERSON,JEFFERSON,13,24,3547880.22629, ,40,0,1324A
-87.7052877061877,41.9430832737559,0,,L,,9249,12695,7981.68139730423,,,24,13,E,JEFFERSON,JEFFERSON,13,24,3542012.607761, ,40,0,1324E
-87.7003936421195,41.9432518297654,0,,R,,9250,12696,7986.27359586483,,,24,13,F,JEFFERSON,JEFFERSON,13,24,3545432.1364005, ,40,0,1324F
-87.6954885038509,41.9432517702176,0,,L,,9252,12697,8001.52984806219,,,24,13,G,JEFFERSON,JEFFERSON,13,24,3559379.24967, ,40,0,1324G
-87.6958457663773,41.9576324987983,0,,L,,9256,12698,8040.67535909972,,,13,13,G,JEFFERSON,JEFFERSON,13,13,3627411.46522, ,40,0,1313G
-87.6515669916797,41.9363066521418,0,,R,,6326,12699,7931.81381285899,,,29,14,B,LAKE VIEW,LAKE VIEW,14,29,3490193.4031065,,40,0,1429B
-87.6665415366345,41.9506850503234,0,,L,,6348,12700,7954.51692821394,,,20,14,C,LAKE VIEW,LAKE VIEW,14,20,3503492.487346,,40,0,1420C
-87.6861273142228,41.9568547293229,0,,L,,6397,12701,7959.89495839882,,,18,14,E,LAKE VIEW,LAKE VIEW,14,18,3513160.034411,,40,0,1418E
-87.7044259121009,41.9137806988432,0,,L,,9162,12702,7963.18224505683,,,36,13,E,WEST,WEST,13,36,3526117.050381, ,40,0,1336E
-87.6906050626574,41.9433373032059,0,,R,,9251,12703,7975.14336709837,,,24,13,H,JEFFERSON,JEFFERSON,13,24,3524342.8509925, ,40,0,1324H
-87.6908242678297,41.9503586496307,0,,R,,9244,12704,7930.793935056,,,24,13,B,JEFFERSON,JEFFERSON,13,24,3487119.1924, ,40,0,1324B
-87.6413669057041,41.9219316687663,0,,R,2003000694,6338,12705,7952.55429782857,,,33,14,D,NORTH,NORTH,14,33,3505700.025379,,40,0,1433D
-87.6855208969978,41.9354229760842,0,,L,2005000404,6366,12707,7938.46561703134,,,30,14,C,LAKE VIEW,LAKE VIEW & WEST,14,30,3490091.3286295,,40,0,1430C
-87.6464852730939,41.9291603485453,0,,L,,6327,12708,7928.8106636084,,,28,14,E,LAKE VIEW,LAKE VIEW,14,28,3479194.2553305,,40,0,1428E
-87.6904053898706,41.9362001495607,0,,R,2005000404,9080,12709,7972.94048143267,,,25,13,B,WEST,JEFFERSON & LAKE VIEW & WEST,13,25,3534265.498294, ,40,0,1325B
