X,Y,SHAPE.LEN,SHAPE.AREA,NAME,OBJECTID,ALIAS
-87.6207870494386,41.7892999499746,4830.95818583334,1409735.04205572,v16xxxp002c.jpg,1,v16xxxp002c
-87.6174250997108,41.7894392499738,4719.423632,1346917.13963667,v16xxxp003c.jpg,2,v16xxxp003c
-87.6049235745679,41.7896067999611,4720.903944,1342683.76712676,v16xxxp004c.jpg,3,v16xxxp004c
-87.6024932997086,41.7895523999741,4744.79103533334,1358278.97285496,v16xxxp005c.jpg,4,v16xxxp005c
-87.5996663745593,41.7895667999613,4776.4097385,1377535.8742683,v16xxxp006c.jpg,5,v16xxxp006c
-87.5964485748523,41.7896695499871,4769.99964633334,1373719.87295421,v16xxxp007c.jpg,6,v16xxxp007c
-87.59316404999,41.7896903499743,4814.226592,1398677.91398947,v16xxxp008c.jpg,7,v16xxxp008c
-87.5902726997028,41.7897105999745,4824.7521615,1405475.39909269,v16xxxp009c.jpg,8,v16xxxp009c
-87.5878102997071,41.7897284499742,4729.88096016667,1345496.61045751,v16xxxp010c.jpg,9,v16xxxp010c
-87.6238747494391,41.785623599975,4921.36351683334,1464994.18772166,v16xxxp011c.jpg,10,v16xxxp011c
-87.6206706242964,41.7856724499615,4774.943206,1376729.85677056,v16xxxp012c.jpg,11,v16xxxp012c
-87.6173995245707,41.7857014999617,4815.43459483334,1399945.43680219,v16xxxp013c.jpg,12,v16xxxp013c
-87.617235799711,41.7820501499742,4787.407748,1386100.28720711,v16xxxp014c.jpg,13,v16xxxp014c
-87.623775324573,41.7819343499614,4780.83230183334,1380355.6080586,v16xxxp015c.jpg,14,v16xxxp015c
-87.6205060497134,41.7820095999743,4793.66232866667,1387988.87924214,v16xxxp016c.jpg,15,v16xxxp016c
-87.6132829493945,41.7849361499626,4774.33034633334,1376888.72924837,v16xxxp017c.jpg,16,v16xxxp017c
-87.6084737993922,41.7849274499628,4786.7325525,1385191.04201004,v16xxxp018c.jpg,17,v16xxxp018c
-87.6035529743493,41.7850176999429,4733.98725116667,1351363.78546491,v16xxxp019c.jpg,18,v16xxxp019c
-87.5986574993736,41.7850706999622,4749.06268033334,1359227.26600103,v16xxxp020c.jpg,19,v16xxxp020c
-87.5939127246823,41.7851786999807,4675.6619085,1315489.00285829,v16xxxp021c.jpg,20,v16xxxp021c
-87.5889754996499,41.7849564999615,4705.714998,1333600.16780844,v16xxxp022c.jpg,21,v16xxxp022c
-87.6144003997161,41.7820847499742,4742.6735855,1354641.9898416,v16xxxp023c.jpg,22,v16xxxp023c
-87.6120359997125,41.7821163999741,4741.24117366667,1355901.34469767,v16xxxp024c.jpg,23,v16xxxp024c
-87.6096175242862,41.7821702999617,4789.104595,1383905.12412,v16xxxp025c.jpg,24,v16xxxp025c
-87.6069743999925,41.7821994999738,4711.37509166667,1338342.66258866,v16xxxp026c.jpg,25,v16xxxp026c
-87.6043921497104,41.7822198999744,4785.46943166667,1380389.89855391,v16xxxp027c.jpg,26,v16xxxp027c
-87.6011027497059,41.7822835999747,4856.48306916667,1424222.57620315,v16xxxp028c.jpg,27,v16xxxp028c
-87.5979232997047,41.7823027499744,4814.96149866667,1399963.13024414,v16xxxp029c.jpg,28,v16xxxp029c
-87.5947137999932,41.7823761999743,4786.94843133334,1380013.9833754,v16xxxp030c.jpg,29,v16xxxp030c
-87.5915092999849,41.7824211999744,4856.356429,1427648.62268038,v16xxxp031c.jpg,30,v16xxxp031c
-87.5882166745524,41.7824755999618,4827.364361,1407130.17978557,v16xxxp032c.jpg,31,v16xxxp032c
-87.6236324997137,41.7781403999751,4954.77814816667,1483728.35902857,v16xxxp033c.jpg,32,v16xxxp033c
-87.6203374497109,41.7782906999738,4726.49710866667,1351647.24369344,v16xxxp034c.jpg,33,v16xxxp034c
-87.6172589245699,41.7784367999613,4765.69978616667,1371428.4277831,v16xxxp035c.jpg,34,v16xxxp035c
-87.6144054248563,41.7784731499871,4768.029834,1371691.59872909,v16xxxp036c.jpg,35,v16xxxp036c
-87.6116713497127,41.778522349974,4723.42296783334,1345610.72388495,v16xxxp037c.jpg,36,v16xxxp037c
-87.6086397497089,41.7785637999741,4756.6617465,1365968.43505656,v16xxxp038c.jpg,37,v16xxxp038c
-87.6059135997143,41.7786028499741,4722.33963666667,1341475.23607661,v16xxxp039c.jpg,38,v16xxxp039c
-87.6031747997101,41.7786431999743,4778.746348,1376358.3519429,v16xxxp040c.jpg,39,v16xxxp040c
-87.6003579248546,41.7786435999871,4764.836927,1368478.428151,v16xxxp041c.jpg,40,v16xxxp041c
-87.5977877997041,41.7786778999743,4789.35787533334,1385651.51078699,v16xxxp042c.jpg,41,v16xxxp042c
-87.5960910245567,41.7787229499616,4814.31976766667,1399855.04225398,v16xxxp043c.jpg,42,v16xxxp043c
-87.5930355499932,41.7787523999745,4824.05268783334,1402123.32939329,v16xxxp044c.jpg,43,v16xxxp044c
-87.590315924552,41.7787573499619,4849.75408,1421121.39591153,v16xxxp045c.jpg,44,v16xxxp045c
-87.5874436748451,41.7787614499608,4699.90332983334,1330907.20423116,v16xxxp046c.jpg,45,v16xxxp046c
-87.6240605499863,41.7746812499743,4826.23706666667,1408962.34127291,v16xxxp047c.jpg,46,v16xxxp047c
-87.6215370499887,41.7747148499739,4751.45047083334,1364491.45034375,v16xxxp048c.jpg,47,v16xxxp048c
-87.6188272742891,41.7747157499614,4791.6734875,1389914.45329042,v16xxxp049c.jpg,48,v16xxxp049c
-87.6157436245724,41.7747805999615,4778.42482633334,1376773.61173983,v16xxxp050c.jpg,49,v16xxxp050c
-87.6128211994343,41.7748273499744,4774.9687965,1375394.23081748,v16xxxp051c.jpg,50,v16xxxp051c
-87.6098061999919,41.7749082999738,4709.18415116667,1336603.60238156,v16xxxp052c.jpg,51,v16xxxp052c
-87.6068722499958,41.7749397999739,4709.41840266667,1333921.67352154,v16xxxp053c.jpg,52,v16xxxp053c
-87.6046410497117,41.774935999974,4717.99384483334,1341226.79952859,v16xxxp054c.jpg,53,v16xxxp054c
-87.6019337494245,41.7750163499745,4799.14525733334,1390748.28604742,v16xxxp055c.jpg,54,v16xxxp055c
-87.5988224494221,41.7750355999744,4778.907765,1378918.94228193,v16xxxp056c.jpg,55,v16xxxp056c
-87.5959926497096,41.7750722499742,4735.62373083334,1349650.58747621,v16xxxp057c.jpg,56,v16xxxp057c
-87.5929181497098,41.7750965499735,4608.57870933334,1277721.13956683,v16xxxp058c.jpg,57,v16xxxp058c
-87.5904197497064,41.775153199974,4712.27732083334,1337478.30218116,v16xxxp059c.jpg,58,v16xxxp059c
-87.5876827999931,41.7751662999738,4701.553589,1331386.92181339,v16xxxp060c.jpg,59,v16xxxp060c
-87.6240137997149,41.7710285499744,4820.05597666667,1403554.49381073,v16xxxp061c.jpg,60,v16xxxp061c
-87.6214159997156,41.7710566999741,4754.2050585,1363914.39788864,v16xxxp062c.jpg,61,v16xxxp062c
-87.6189883499881,41.771119949974,4766.28705533334,1372810.39853327,v16xxxp063c.jpg,62,v16xxxp063c
-87.616472074578,41.7711956999613,4732.8665185,1347667.35899578,v16xxxp064c.jpg,63,v16xxxp064c
-87.6140420497122,41.7711384999742,4768.277865,1372777.65816575,v16xxxp065c.jpg,64,v16xxxp065c
-87.6121878248462,41.7711950499608,4725.83962966667,1347816.55334117,v16xxxp066csuba.jpg,65,v16xxxp066csuba
-87.6111438248232,41.7694837999646,1896.21733616667,223032.621360477,v16xxxp066csubb.jpg,66,v16xxxp066csubb
-87.609427299711,41.7712950499743,4788.39331033334,1383978.28253046,v16xxxp067c.jpg,67,v16xxxp067c
-87.6067244499913,41.771350299974,4742.93014666667,1356162.29382643,v16xxxp068c.jpg,68,v16xxxp068c
-87.6239798494453,41.767351199974,4683.404019,1321875.06682491,v16xxxp069c.jpg,69,v16xxxp069c
-87.6212410497185,41.7673798499739,4699.89151883334,1330646.68066265,v16xxxp070c.jpg,70,v16xxxp070c
-87.6190496497168,41.7675048999743,4760.62499316667,1365673.69735937,v16xxxp071c.jpg,71,v16xxxp071c
-87.6166545748568,41.767516399987,4745.79037716667,1359441.89496389,v16xxxp072c.jpg,72,v16xxxp072c
-87.6141331997148,41.7675792499744,4791.3664015,1383447.74533764,v16xxxp073c.jpg,73,v16xxxp073c
-87.6117195997105,41.7676161499742,4762.59611783334,1369642.11790795,v16xxxp074c.jpg,74,v16xxxp074c
-87.6090581999881,41.7676348999741,4792.06784366667,1387727.83764055,v16xxxp075c.jpg,75,v16xxxp075c
-87.6071298248542,41.7676470999872,4796.7089105,1390139.83830865,v16xxxp076c.jpg,76,v16xxxp076c
-87.5908884994142,41.7714582499743,4771.64728083334,1376113.18964967,v16xxxp077c.jpg,77,v16xxxp077c
-87.5879266496993,41.771496649974,4738.45443383334,1356935.56108145,v16xxxp078c.jpg,78,v16xxxp078c
-87.5852518496974,41.7715581499743,4798.07439333334,1392394.33904875,v16xxxp079c.jpg,79,v16xxxp079c
-87.5826714497,41.771585649974,4735.014152,1353107.93524872,v16xxxp080c.jpg,80,v16xxxp080c
-87.5802089496987,41.771604499974,4740.44065033334,1356936.39305779,v16xxxp081c.jpg,81,v16xxxp081c
-87.5773795997012,41.771613899974,4718.679539,1341866.33302697,v16xxxp082c.jpg,82,v16xxxp082c
-87.5743747745429,41.7716914499614,4791.9333295,1387132.60183425,v16xxxp083c.jpg,83,v16xxxp083c
-87.5714262493998,41.7717034999745,4802.364411,1393495.25533658,v16xxxp084c.jpg,84,v16xxxp084c
-87.5683434248318,41.7717295999612,4786.42677883334,1385106.04762692,v16xxxp085c.jpg,85,v16xxxp085c
-87.5681775245348,41.7680724999616,4823.41555,1407446.63303577,v16xxxp086c.jpg,86,v16xxxp086c
-87.5946747994176,41.7679681999744,4803.02845166667,1394751.46952693,v16xxxp087c.jpg,87,v16xxxp087c
-87.5922137248522,41.7678349499871,4780.34411383334,1378667.68136057,v16xxxp088c.jpg,88,v16xxxp088c
-87.5899789997014,41.7678388999743,4788.25814,1385066.90528654,v16xxxp089c.jpg,89,v16xxxp089c
-87.587304099411,41.7678572499746,4826.927354,1408540.06890423,v16xxxp090c.jpg,90,v16xxxp090c
-87.584465324549,41.7679357499613,4772.36512716667,1375482.93187353,v16xxxp091c.jpg,91,v16xxxp091c
-87.5814361245454,41.7679714499616,4826.706882,1408421.22748336,v16xxxp092c.jpg,92,v16xxxp092c
-87.5789053745444,41.7679633499614,4787.246331,1384368.55584691,v16xxxp093c.jpg,93,v16xxxp093c
-87.5762881996959,41.7679833499743,4801.7758295,1392955.82573233,v16xxxp094c.jpg,94,v16xxxp094c
-87.5738462496979,41.7680347499744,4792.32374866667,1384667.66666402,v16xxxp095c.jpg,95,v16xxxp095c
-87.5712748748371,41.7680581499609,4732.10733366667,1351510.16780248,v16xxxp096c.jpg,96,v16xxxp096c
-87.5635760984887,41.7680124999479,6579.33854733334,2643164.16860232,v16xxxp097csuba.jpg,97,v16xxxp097csuba
-87.5829900737844,41.790853399932,5317.99986266667,1494912.19367702,v16xxxp097csubb.jpg,98,v16xxxp097csubb
-87.594567224382,41.770054949943,2475.98783016667,293691.148565112,v16xxxp097csubc.jpg,99,v16xxxp097csubc
-87.672603599477,41.7884980499745,4815.90900333334,1402436.23541014,v15xxxp001c.jpg,100,v15xxxp001c
-87.6696515748546,41.7885542999613,4802.1498445,1394459.39234086,v15xxxp002c.jpg,101,v15xxxp002c
-87.666579224599,41.7885842999611,4750.6538845,1363704.48714391,v15xxxp003c.jpg,102,v15xxxp003c
-87.663588999473,41.7886042999744,4787.08163316667,1383654.90698032,v15xxxp004c.jpg,103,v15xxxp004c
-87.6605078245949,41.7886497499616,4809.5356565,1396843.70185623,v15xxxp005c.jpg,104,v15xxxp005c
-87.6575131745977,41.7886923499615,4775.94582866667,1374600.65029854,v15xxxp006c.jpg,105,v15xxxp006c
-87.6544030245919,41.7887208999613,4774.7640725,1376829.53095732,v15xxxp007c.jpg,106,v15xxxp007c
-87.6514428497263,41.7887840999743,4792.0671875,1386956.61121134,v15xxxp008c.jpg,107,v15xxxp008c
-87.6483300499902,41.7888322999743,4816.09732316667,1400921.11548639,v15xxxp009c.jpg,108,v15xxxp009c
-87.645378674862,41.788898949987,4731.899985,1352312.26336373,v15xxxp010c.jpg,109,v15xxxp010c
-87.6422770497243,41.7889116999749,4900.30516,1448399.07106762,v15xxxp011c.jpg,110,v15xxxp011c
-87.6393399497215,41.7889752499744,4819.57435033334,1402853.47812154,v15xxxp012c.jpg,111,v15xxxp012c
-87.6360899997216,41.7890280999746,4837.08415783334,1412023.93570115,v15xxxp013c.jpg,112,v15xxxp013c
-87.6331135999895,41.7891099499742,4804.40640166667,1394178.67695585,v15xxxp014c.jpg,113,v15xxxp014c
-87.6300889497194,41.789152499974,4728.23923116667,1348669.85460345,v15xxxp015c.jpg,114,v15xxxp015c
-87.626948224857,41.7891704499871,4775.41498983334,1379351.62186369,v15xxxp016c.jpg,115,v15xxxp016c
-87.6725285499923,41.7848572999743,4795.80405666667,1387076.8568433,v15xxxp017c.jpg,116,v15xxxp017c
-87.6695518497344,41.7848937999742,4775.18861233334,1376952.42776597,v15xxxp018c.jpg,117,v15xxxp018c
-87.666487899733,41.7849239999741,4747.47410083334,1360702.62611042,v15xxxp019c.jpg,118,v15xxxp019c
-87.6634057994749,41.7849229499742,4738.23199333334,1353786.28641824,v15xxxp020c.jpg,119,v15xxxp020c
-87.6603783997288,41.7850188499742,4772.458959,1376145.90783157,v15xxxp021c.jpg,120,v15xxxp021c
-87.6573389997304,41.7850496999743,4785.87953583334,1381969.65268017,v15xxxp022c.jpg,121,v15xxxp022c
-87.654396124596,41.7850721499612,4735.518088,1351765.80348677,v15xxxp023c.jpg,122,v15xxxp023c
-87.6513767497267,41.7851256999742,4774.9648595,1376730.88627161,v15xxxp024c.jpg,123,v15xxxp024c
-87.6486120246012,41.7851863999873,4733.87110966667,1347711.88609428,v15xxxp025c.jpg,124,v15xxxp025c
-87.6458788748567,41.785230849961,4728.03319483334,1346780.61125284,v15xxxp026c.jpg,125,v15xxxp026c
-87.6439649497259,41.785257699974,4724.4570865,1345972.86567044,v15xxxp027c.jpg,126,v15xxxp027c
-87.6413292497276,41.7852305999743,4754.348759,1360104.09831048,v15xxxp028c.jpg,127,v15xxxp028c
-87.6387971499966,41.7853194999743,4769.1144775,1367352.21864521,v15xxxp029c.jpg,128,v15xxxp029c
-87.6363996745925,41.7853328999873,4781.47337666667,1377968.09464797,v15xxxp030c.jpg,129,v15xxxp030c
-87.6340608499992,41.7854076499741,4717.14476516667,1335723.50590954,v15xxxp031c.jpg,130,v15xxxp031c
-87.6315891748613,41.785443699987,4695.435491,1327112.50875768,v15xxxp032c.jpg,131,v15xxxp032c
-87.6279414994035,41.7864195999628,4814.9214725,1399152.87375288,v15xxxp033c.jpg,132,v15xxxp033c
-87.6279127994071,41.7843356999627,4777.25947433334,1379268.14800341,v15xxxp034c.jpg,133,v15xxxp034c
-87.6724255497375,41.781175199974,4718.9295385,1342414.38625597,v15xxxp035c.jpg,134,v15xxxp035c
-87.6694473997351,41.7812256999743,4773.24570283334,1373996.4697529,v15xxxp036c.jpg,135,v15xxxp036c
-87.6663569745994,41.7813076999611,4746.0790905,1359858.3749907,v15xxxp037c.jpg,136,v15xxxp037c
-87.6633562497313,41.7813553499743,4787.490425,1383962.07829453,v15xxxp038c.jpg,137,v15xxxp038c
-87.6604028497304,41.7813592999738,4709.1106605,1339784.05151243,v15xxxp039c.jpg,138,v15xxxp039c
-87.6573140497275,41.7814188999742,4781.52849466667,1382431.02482631,v15xxxp040c.jpg,139,v15xxxp040c
-87.6542865994659,41.7814705499745,4791.63739833334,1386145.1351033,v15xxxp041c.jpg,140,v15xxxp041c
-87.6512412245905,41.7815013499614,4782.97009283334,1381695.20600962,v15xxxp042c.jpg,141,v15xxxp042c
-87.6484943497286,41.781530299974,4721.84619933334,1343850.61863628,v15xxxp043c.jpg,142,v15xxxp043c
-87.645835049725,41.7815635499741,4741.68802316667,1357260.57181976,v15xxxp044c.jpg,143,v15xxxp044c
-87.6438427251292,41.7816297499869,4745.87174183334,1358296.20210728,v15xxxp045c.jpg,144,v15xxxp045c
-87.6413731994552,41.7816543499744,4782.65906983334,1381130.73907122,v15xxxp046c.jpg,145,v15xxxp046c
-87.6387880499908,41.7816867499743,4818.1104425,1401429.39074195,v15xxxp047c.jpg,146,v15xxxp047c
-87.6363551245769,41.7817260499615,4820.66818016667,1405788.58677498,v15xxxp048c.jpg,147,v15xxxp048c
-87.6339014497225,41.7818124999744,4791.94645283334,1383618.03049085,v15xxxp049c.jpg,148,v15xxxp049c
-87.6313882748597,41.7818292499872,4795.38148533334,1387483.86274828,v15xxxp050c.jpg,149,v15xxxp050c
-87.628983949992,41.7815933499742,4784.7994855,1380201.62048902,v15xxxp051c.jpg,150,v15xxxp051c
-87.6267309499927,41.7816643999741,4756.348755,1363576.01090441,v15xxxp052c.jpg,151,v15xxxp052c
-87.6723225748669,41.7776262999871,4802.529765,1394564.61868196,v15xxxp053c.jpg,152,v15xxxp053c
-87.6693926999909,41.777656949974,4760.42683083334,1368023.21921276,v15xxxp054c.jpg,153,v15xxxp054c
-87.6662558997332,41.777651649974,4720.97152916667,1344741.26773175,v15xxxp055c.jpg,154,v15xxxp055c
-87.6632632743389,41.7777090499615,4780.27915333334,1379208.48823351,v15xxxp056c.jpg,155,v15xxxp056c
-87.6602387499909,41.7777466999743,4808.34537016667,1395664.45868639,v15xxxp057c.jpg,156,v15xxxp057c
-87.6571888497303,41.7777930999742,4758.94848733334,1365985.88515932,v15xxxp058c.jpg,157,v15xxxp058c
-87.6540978499908,41.7778090499741,4771.85725416667,1374087.33717416,v15xxxp059c.jpg,158,v15xxxp059c
-87.6511388994633,41.7778525499743,4769.703059,1373705.48419865,v15xxxp060c.jpg,159,v15xxxp060c
-87.6483613997245,41.7779100999743,4785.45565216667,1383245.08266775,v15xxxp061c.jpg,160,v15xxxp061c
-87.6457145745874,41.7779488999613,4762.40058016667,1368919.42825045,v15xxxp062c.jpg,161,v15xxxp062c
-87.6440735497255,41.7779562999741,4739.376348,1354366.68464499,v15xxxp063c.jpg,162,v15xxxp063c
-87.641790674863,41.7779854499873,4806.41033466667,1391874.40174052,v15xxxp064c.jpg,163,v15xxxp064c
-87.6397956748606,41.7780386499612,4731.632269,1346405.80914433,v15xxxp065c.jpg,164,v15xxxp065c
-87.6374994497276,41.7780623999743,4746.9255455,1354879.38602692,v15xxxp066c.jpg,165,v15xxxp066c
-87.6347822745803,41.7781016999624,4907.59910866667,1454530.92246067,v15xxxp067c.jpg,166,v15xxxp067c
-87.6317562497148,41.7781408499745,4864.39447066667,1432572.3683872,v15xxxp068c.jpg,167,v15xxxp068c
-87.6289675997165,41.7781956999743,4802.76860966667,1393427.27362988,v15xxxp069c.jpg,168,v15xxxp069c
-87.6265734745746,41.7782677499619,4840.4253585,1414760.08425184,v15xxxp070c.jpg,169,v15xxxp070c
-87.6721972997333,41.7739201999744,4811.16229366667,1399187.21821908,v15xxxp071c.jpg,170,v15xxxp071c
-87.6692804743428,41.7739594999619,4836.36565533334,1413544.38349125,v15xxxp072c.jpg,171,v15xxxp072c
-87.666197349732,41.7740419999744,4807.16098933334,1396396.16606053,v15xxxp073c.jpg,172,v15xxxp073c
-87.6631506743386,41.7740529999613,4761.242446,1369063.59442311,v15xxxp074c.jpg,173,v15xxxp074c
-87.6604683499909,41.7740934499741,4764.67551,1369989.11089519,v15xxxp075c.jpg,174,v15xxxp075c
-87.6539952997299,41.7741597499743,4772.97995533334,1373978.73677914,v15xxxp076c.jpg,175,v15xxxp076c
-87.6510078746,41.7742320499873,4815.23315166667,1400080.42165089,v15xxxp077c.jpg,176,v15xxxp077c
-87.6482858251298,41.7742809999869,4724.49383183334,1343231.39977616,v15xxxp078c.jpg,177,v15xxxp078c
-87.6456771497265,41.7742619999742,4758.51541733334,1365526.77851276,v15xxxp079c.jpg,178,v15xxxp079c
-87.6439909997278,41.7743322499742,4744.34352966667,1355571.3654374,v15xxxp080c.jpg,179,v15xxxp080c
-87.6416900497219,41.7743517499743,4790.600655,1387065.41971584,v15xxxp081c.jpg,180,v15xxxp081c
-87.6392171497233,41.7743877499744,4796.521903,1388112.05387567,v15xxxp082c.jpg,181,v15xxxp082c
-87.6365228497213,41.7744151499748,4879.946933,1437772.3549411,v15xxxp083c.jpg,182,v15xxxp083c
-87.6332428994508,41.7746493499746,4808.88736383334,1394561.04222601,v15xxxp084c.jpg,183,v15xxxp084c
-87.6300633248601,41.7746835999872,4804.5553515,1392267.92743958,v15xxxp085c.jpg,184,v15xxxp085c
-87.6268171745699,41.7745988999619,4877.90297383334,1440204.33791779,v15xxxp086c.jpg,185,v15xxxp086c
-87.6724557997378,41.770283799974,4727.72414033334,1347809.05632305,v15xxxp087c.jpg,186,v15xxxp087c
-87.6700821499935,41.7703208499741,4752.033803,1360408.03412671,v15xxxp088c.jpg,187,v15xxxp088c
-87.6676422746002,41.7703575499616,4802.84210033334,1392818.11012665,v15xxxp089c.jpg,188,v15xxxp089c
-87.6651882248665,41.7704051999872,4791.57834333334,1385922.22650134,v15xxxp090c.jpg,189,v15xxxp090c
-87.6627849246074,41.7704289499873,4771.10594333334,1373245.30999,v15xxxp091c.jpg,190,v15xxxp091c
-87.6600597999903,41.7704714499743,4805.77844616667,1394624.21702032,v15xxxp092c.jpg,191,v15xxxp092c
-87.6570564494673,41.7704951999745,4795.30865083334,1388674.31297093,v15xxxp093c.jpg,192,v15xxxp093c
-87.6539707248546,41.7705394499613,4788.5238875,1384392.84805966,v15xxxp094c.jpg,193,v15xxxp094c
-87.6509177497277,41.7705735999742,4764.32380466667,1369806.19659113,v15xxxp095c.jpg,194,v15xxxp095c
-87.6482549494612,41.7706209999744,4790.13871366667,1385388.04863447,v15xxxp096c.jpg,195,v15xxxp096c
-87.6455081251284,41.7706763999871,4803.466771,1392153.25160782,v15xxxp097c.jpg,196,v15xxxp097c
-87.6432636245875,41.7706622999615,4778.92088833334,1377501.99257262,v15xxxp098c.jpg,197,v15xxxp098c
-87.6406378748634,41.7707383999871,4750.11189083334,1359122.04810914,v15xxxp099c.jpg,198,v15xxxp099c
-87.638468399722,41.7707659499744,4801.1183505,1391304.58394416,v15xxxp100c.jpg,199,v15xxxp100c
-87.6356698745896,41.7708060499874,4848.37350533334,1421310.51284851,v15xxxp101c.jpg,200,v15xxxp101c
-87.6328200497173,41.7708899999745,4846.16812916667,1419635.81743035,v15xxxp102c.jpg,201,v15xxxp102c
-87.6297130997192,41.7708806999742,4766.67091283334,1370340.31999455,v15xxxp103c.jpg,202,v15xxxp103c
-87.6267037997188,41.7709282999742,4763.70044633334,1369276.31492645,v15xxxp104c.jpg,203,v15xxxp104c
-87.6721238746037,41.7666693499613,4771.1341585,1373816.69494689,v15xxxp105c.jpg,204,v15xxxp105c
-87.6690333497346,41.7666829999744,4800.96349516667,1391793.38175267,v15xxxp106c.jpg,205,v15xxxp106c
-87.6659827994771,41.7667171999745,4781.30802266667,1378467.86404409,v15xxxp107c.jpg,206,v15xxxp107c
-87.6630028497285,41.7667549999745,4848.781641,1422164.72730008,v15xxxp108c.jpg,207,v15xxxp108c
-87.6599081997309,41.7668284499743,4778.974694,1378893.76076363,v15xxxp109c.jpg,208,v15xxxp109c
-87.656874474594,41.7668591999615,4799.00943083334,1390695.99097412,v15xxxp110c.jpg,209,v15xxxp110c
-87.6538402997277,41.7668969999742,4773.70042633334,1376485.71965561,v15xxxp111c.jpg,210,v15xxxp111c
-87.6508844245903,41.7669264499614,4776.69648333334,1377678.58239677,v15xxxp112c.jpg,211,v15xxxp112c
-87.6481086997274,41.7669873499744,4798.057333,1388438.85914873,v15xxxp113c.jpg,212,v15xxxp113c
-87.6454275494605,41.7670203999743,4764.60595633334,1369656.19889268,v15xxxp114c.jpg,213,v15xxxp114c
-87.6434564997221,41.7670563499745,4836.27313583334,1413323.88953301,v15xxxp115c.jpg,214,v15xxxp115c
-87.6408973997251,41.7670761499744,4791.57571866667,1383234.71774203,v15xxxp116c.jpg,215,v15xxxp116c
-87.6384157997248,41.7671330999744,4783.6065745,1378404.61846314,v15xxxp117c.jpg,216,v15xxxp117c
-87.6355857999846,41.7671743499746,4908.0827035,1459011.26234197,v15xxxp118c.jpg,217,v15xxxp118c
-87.632583224578,41.7672251499615,4797.33948666667,1390424.35593595,v15xxxp119c.jpg,218,v15xxxp119c
-87.6297283245753,41.7672696999616,4813.41557,1400095.9024516,v15xxxp120c.jpg,219,v15xxxp120c
-87.6265543248389,41.7673924499632,5077.0508695,1561909.89258252,v15xxxp121c.jpg,220,v15xxxp121c
-87.6248283494447,41.8219734999747,4810.65048366667,1394751.74327016,v14xxxp001c.jpg,221,v14xxxp001c
-87.6215021499912,41.8220013999735,4661.36534916667,1310793.04673844,v14xxxp002c.jpg,222,v14xxxp002c
-87.6181490997102,41.8220058499751,4970.332579,1494483.8954939,v14xxxp003csuba.jpg,223,v14xxxp003csuba
-87.617586449712,41.8219927499746,4857.19763466667,1425319.04515377,v14xxxp003csubb.jpg,224,v14xxxp003csubb
-87.6144688494341,41.8220110499745,4802.28239016667,1392132.77818099,v14xxxp004c.jpg,225,v14xxxp004c
-87.6113205245457,41.8221000999629,5071.90455433334,1565325.22466485,v14xxxp005c.jpg,226,v14xxxp005c
-87.6082926497143,41.8221458499745,4796.76206,1385313.43424304,v14xxxp006c.jpg,227,v14xxxp006c
-87.6058864997132,41.8211255499744,4777.24569483334,1374100.31866687,v14xxxp007c.jpg,228,v14xxxp007c
-87.6038529993055,41.823101099949,6158.62416566667,2359143.17754121,v14xxxp008c.jpg,229,v14xxxp008c
-87.6033492992603,41.8204946999549,6048.64603916667,2275849.85323175,v14xxxp009c.jpg,230,v14xxxp009c
-87.6012377992599,41.8212850999549,6037.78582466667,2267264.31358031,v14xxxp010c.jpg,231,v14xxxp010c
-87.6247400997154,41.8183084499741,4764.84020783334,1371819.57417837,v14xxxp011c.jpg,232,v14xxxp011c
-87.6214478745767,41.8183427499612,4732.98922166667,1349778.0839661,v14xxxp012c.jpg,233,v14xxxp012c
-87.6184933997154,41.8183991999738,4679.63565383334,1320468.70549575,v14xxxp013c.jpg,234,v14xxxp013c
-87.6150689497162,41.8184602999742,4741.62962433334,1353592.19255487,v14xxxp014c.jpg,235,v14xxxp014c
-87.6128022497153,41.8184894499746,4811.13145383334,1393510.81735024,v14xxxp015c.jpg,236,v14xxxp015c
-87.6105158994341,41.8185454999744,4759.51738383334,1364739.65734412,v14xxxp016c.jpg,237,v14xxxp016c
-87.6080778997159,41.8186066499743,4740.16440416667,1350341.63875888,v14xxxp017c.jpg,238,v14xxxp017c
-87.6056490242883,41.8186119499609,4677.19077683334,1317028.44478918,v14xxxp018c.jpg,239,v14xxxp018c
-87.6030078499921,41.8183825999747,4868.6182155,1429309.15211887,v14xxxp019c.jpg,240,v14xxxp019c
-87.6007741997076,41.8183856999746,4838.33678,1413153.01960387,v14xxxp020c.jpg,241,v14xxxp020c
-87.5986469493238,41.8185869499552,5832.64319033334,2097542.02378501,v14xxxp021c.jpg,242,v14xxxp021c
-87.5959501492331,41.8161572499563,6318.40534216667,2487357.93488063,v14xxxp022csuba.jpg,243,v14xxxp022csuba
-87.5951052989427,41.8128224999567,6370.377023,2529261.08262083,v14xxxp022csubb.jpg,244,v14xxxp022csubb
-87.6246693997206,41.8147746999741,4728.81993866667,1346271.35164936,v14xxxp023c.jpg,245,v14xxxp023c
-87.6213845994416,41.8147968499743,4733.8488,1350442.10185273,v14xxxp024c.jpg,246,v14xxxp024c
-87.6182650497138,41.8148553999744,4811.35389433334,1396937.39300329,v14xxxp025c.jpg,247,v14xxxp025c
